,tokens,class
5034,"['rt', 'csnunes1', 'realmente', 'defende', 'mulheres', 'simples', 'assim', 'alguns', 'momentos', 'ataca', 'ferozmente', 'mulheres', 'seguindo', 'cart']",-1
5035,"['manhã', 'fico', 'sozinha', 'casa', 'porque', 'todos', 'irmãos', 'vão', 'pra', 'escola', 'mãe', 'vai', 'trabalhar', 'aí', 'httpstcolawbcvav6d']",-1
5036,"['rodrigomelo86', 'dudaleich', 'voce', 'deletou', 'twitte', 'vergonha']",-1
5037,"['mulher', 'esperta', 'sabe', 'ter', 'homem', 'palma', 'mão', 'mulher', 'burra', 'apenas', 'acha', 'vdd', 'nada']",3.3
5038,"['olha', 'vagabunda', 'mostrando', 'cara', 'httpstcodppnuwe2nt']",-1
5039,"['deus', 'absurdo', 'humilhante', 'dizer', 'mulher', 'veio', 'costela', 'adão', 'httpstco8gftzszjr9']",-1
5040,"['mulher', 'bbb', 'soltou', 'mexicano', 'mexicano', 'caixa', 'dágua', 'programa', 'gente', 'burra', 'porra']",-1
5041,"['sabe', 'voce', 'eh', 'feia', 'cara', 'eh', 'gorda', 'eh', 'casokkkchorando']",8.2-3.3.6
5042,"['rodrigomelo86', 'repito', 'voce', 'deletou', 'twitter']",-1
5043,"['rt', 'mayaramellon', 'cheio', 'opinião', 'coragem', 'falar', 'criando', 'personagem', 'cara', 'bolsonaro', 'dó']",-1
5044,"['imbecil', 'usa', 'ironia', 'figura', 'linguagem', 'responder', 'consegue', 'refutar', 'nada', 'falei', 'httpstcoah86xoyvjg']",-1
5045,"['moral', 'mulher', 'guando', 'burra', 'jeito']",3.3
5046,"['segundo', 'jênio', 'doutrinado', 'professor', 'militante', 'ateísta', 'esquerdista', 'cristianismo', 'religião', 'httpstcoantkepvvuz']",-1
5047,"['fmlrobbery', 'obrigado', 'outras', 'provas', 'evidências', 'httpstcoh40gr8bzea']",-1
5048,"['fmlrobbery', 'feminismo', 'defende', 'todas', 'pautas', 'esquerda', 'esquerda', 'perder', 'faz', 'protesto', 'nunca', 'prote', 'httpstco5yyyvvosol']",-1
5049,"['argumento', 'retardada', 'mostrar', 'sabe', 'ler', 'quero', 'ver', 'refutar', 'falei', 'fatos', 'lógica', 'verdades', 'httpstcotzz6wblhpb']",-1
5050,"['argumento', 'burro', 'refuta', 'nada', 'falei', 'fatos', 'lógica', 'verdade', 'vive', 'esconde', 'dentro', 'httpstcotcg0thd0ak']",-1
5051,"['sybylla', 'algumas', 'dicas', 'livros', 'ficção', 'científica', 'podem', 'lidos', 'crianças']",-1
5052,"['pouco', 'tempo', 'atrás', 'canalhice', 'retardado', 'compara', 'cristianismo', 'idade', 'média', 'islamismo', '201', 'httpstco6pctihg7g5']",-1
5053,"['rt', 'prylliimaa', 'cicibranco', 'uolnoticias', 'uol', 'burra', 'pq', 'concordo', 'vcs', 'pensei', 'q', 'mulher', 'livre', 'ah', 'éa', 'liberdade', 'acaba', 'quand']",3.3
5054,"['cara', 'pode', 'usar', 'frase', 'idiota', 'efeito', 'quiser', 'quero', 'ver', 'refutar', 'falei', 'fatos', 'lógica', 'verdades', 'httpstcovjgaq6bwoa']",-1
5055,"['burro', 'argumento', 'jênia', 'consegue', 'refutar', 'linha', 'falei', 'eis', 'bolha', 'marxismo', 'cul', 'httpstcow1yv35loon']",-1
5056,"['rt', 'rachelsherazade', 'lugar', 'mulher', 'tanque', 'ironlady', 'damadeferro', 'margarethtatcher', 'inspiração', 'httpstco6emv2z1inz']",3.3
5057,"['rachelsherazade', 'rachel', 'mita']",-1
5058,"['rt', 'bolsonarosp', 'bancada', 'feminina', 'aproveita', 'dia', 'int', 'mulher', 'criar', 'fundo', 'nome', 'bonitinho', 'financiar', 'aborto', 'legal', 'né']",-1
5059,"['rt', 'ajulysantos', 'lavada', 'rachel', 'sheherazade', 'deu', 'falso', 'ativismo', 'feminista', 'merece', 'ouvida', 'todos', 'httpstcogommfhhta8']",-1
5060,"['nesse', 'dia', 'mulher', 'confirmei', 'acreditava', 'toda', 'generalização', 'burra']",-1
5061,"['rt', 'bolsonarosp', 'bancada', 'femina', 'aproveita', 'dia', 'internacional', 'mulher', 'p', 'aprovar', 'lei', 'proíbe', 'gestante', 'dar', 'luz', 'algemada', 'mulher']",-1
5062,"['rt', 'jdoriajr', 'apresentamos', 'novos', 'veículos', 'anjos', 'marginais', 'uniformes', 'cet', 'custo', 'zero', 'prefeitura', 'graças', 'apoio', 'inic']",-1
5063,"['rt', 'alexandregarcia', 'chegamos', '120', 'mil', 'amigos', 'primeiro', 'programa', 'gravata', 'mulheres', 'bemvindos', 'vamos', 'frente']",-1
5064,"['rt', 'ajulysantos', 'ruim', 'falar', 'mal', 'papa', 'francisco', 'pra', 'acompanha', 'política', 'mundial', 'vc', 'acaba', 'sendo', 'chamada', 'doida']",-1
5065,"['fanipacheco', 'deformidade', 'excesso', 'gostosura', 'tá', 'linda', 'assim', 'pq', 'gorda', 'feia']",-1
5066,"['tonhodrinks', 'reasalvagni', 'amiga', 'respeita']",-1
5067,"['gente', 'mulher', 'humano', 'burra', 'acreditar', 'ainda', 'possa', 'ter', 'amor', 'verdadeiro']",3.3
5068,"['ajulysantos', 'novo', 'filme', 'curioso', 'caso', 'sempre', 'atacou', 'igreja', 'católica', 'cristianismo', 'agora', 'defende', 'papa', 'francisco']",-1
5069,"['rt', 'ajulysantos', 'esquerda', 'trabalhando', 'todo', 'vapor', 'aprovar', 'legalização', 'maior', 'agressão', 'universo', 'feminino', 'aborto', 'pl']",-1
5070,"['rt', 'pastormalafaia', 'notícia', 'exame', 'uruguai', 'legalização', 'maconha', 'ñ', 'diminuiu', 'tráfico', 'número', 'assassinatos', 'aumentouimagin']",-1
5071,"['ajulysantos', 'coisa', 'seres', 'humanos']",-1
5072,"['rt', 'eeobala', 'mulher', 'esperta', 'sabe', 'ter', 'homem', 'palma', 'mão', 'mulher', 'burra', 'apenas', 'acha', 'vdd', 'nada']",3.3
5073,"['estadao', 'trump', 'demitiu', 'cara', 'audiência', 'aprendiz', 'tava', 'caindo', 'correto']",-1
5074,"['jornaloglobo', 'manchete', 'feita', 'advogado', 'pcc']",-1
5075,"['manchete', 'feita', 'advogado', 'pcc', 'httpstcomfyf6zzxi4']",-1
5076,"['rt', 'perfectbody07', 'difícil', 'amar', 'primeiro', 'gorda', 'feia', 'difícil', 'olhar', 'espelho', 'sabendo']",8.2-3.3.6
5077,"['rt', 'ricardoferraco', 'stf', 'obrigar', 'povo', 'indenizar', 'preso', 'cúmulo', 'peço', 'apoio', 'proposta', 'direciona', 'indenização', 'crimin']",-1
5078,"['estadao', 'duvido', 'feminismo', 'contra', 'macho', 'homem', 'pede', 'aí', 'feminismo', 'capacho', 'esquerda']",3.1
5079,"['estadao', 'caetano', 'vive', 'dinheiro', 'público', 'nunca', 'ter', 'sido', 'eleito', 'passado', 'concurso', 'público', 'httpstco0ur63g0nj1']",-1
5080,"['estadao', 'artistas', 'intelectuais', 'acham', 'superiores', 'todo', 'mundo', 'donos', 'verdade', 'povão', 'ta', 'cagando', 'pra', 'merdas']",-1
5081,"['rt', 'sensoinc', 'habibs', 'pósverdade', 'laudo', 'revela', 'menino', 'joão', 'morreu', 'após', 'uso', 'lançaperfume', 'httpstcoi55ynzzvux', 'httpstcowa']",-1
5082,"['rt', 'gabrielplnheiro', 'olha', 'menininha', 'apoia', 'trump', 'httpstcobdhmouj7ng']",-1
5083,"['uns', 'pernilongos', 'angola', 'aqui', 'possível']",-1
5084,"['alguém', 'faz', 'adaptação', 'foto', 'dilma', '12', 'milhões', 'desempregados']",-1
5085,"['claudiadabreu12', 'blogdopim', 'sabia', 'agora', 'pesquisando', 'vi', 'teto', 'tão', 'recebendo', 'refugiados', 'islamicos', 'povo', 'ta', 'percebendo']",-1
5086,"['prefiro', 'magrela', 'piranha', 'diz', 'gorda', 'feia', 'afrontaaaaaaaaabbê', 'httpstcoquc3onlgdo']",8.2-3.3.6
5087,"['rt', 'gaviaochis', 'golpe', 'troco', 'bem', 'hora', 'meliante', 'pega', 'troco', 'esconde', 'nota', 'meio', 'carteira', 'diz', 'atendente']",-1
5088,"['rt', 'gaviaochis', 'jovem', 'preso', 'moto', 'roubada', 'dia', 'completou', '18', 'anos', 'vamos', 'cantar', 'parabéns', 'httpstcof7sj3n']",-1
5089,"['rt', 'pxandreia', 'gabrielplnheiro', 'ficou', 'putinha', 'pq', 'ninguém', 'deu', 'moral', 'pros', 'falsos', 'estupros', 'assumiu', 'feminista', 'faz', 'd']",3
5090,"['rt', 'walgreg', 'verdades', 'precisam', 'esfregadas', 'cara', 'toda', 'feminista', 'httpstcowji5q8pcb6']",3
5091,"['rt', 'walgreg', 'estupidez', 'falta', 'caráter', 'cinismo', 'esquerdistas', 'limites', 'httpstcok6fl91os3m']",6.3
5092,"['nome', 'quase', 'esquerdopata', 'hahahahah', 'httpstcosermgqwjvx']",-1
5093,"['resumo', 'fugiu', 'têm', 'medo', 'verdade', 'verdade', 'tortura', 'httpstcoix6vzbqnbx']",-1
5094,"['ajulysantos', 'direita', 'menina', 'transtorno', 'personalidade', 'algo', 'pior']",-1
5095,"['cara', 'fazer', 'ilações', 'sobre', 'dieta', 'alimentar', 'fácil', 'quero', 'ver', 'refutar', 'falei', 'fatos', 'lógic', 'httpstcoh27ngm7yjc']",-1
5096,"['estimar', 'idade', 'argumento', 'quero', 'ver', 'refutar', 'falei', 'fatos', 'lógica', 'verdades', 'httpstcotyhxhorjb7']",-1
5097,"['religiões', 'africanas', 'falou', 'bem', 'argumento', 'consolida', 'dito', 'ora', 'httpstcopoaw5pv0vx']",-1
5098,"['cara', 'invés', 'clamar', 'criador', 'tal', 'refutar', 'falei', 'fatos', 'lógica', 'verdades', 'httpstcotqbb1ejpii']",-1
5099,"['argumento', 'abriram', 'bueiro', 'refuta', 'linha', 'falei', 'verdade', 'tortura', 'né', 'httpstcotmpjpezzld']",-1
5100,"['dizer', 'parece', 'piada', 'fácil', 'quero', 'ver', 'refutar', 'falei', 'fatos', 'lógica', 'verdades', 'httpstcoqvakrmzscj']",-1
5101,"['olha', 'q', 'sempre', 'falo', 'intolerância', 'religiosa', 'termo', 'usado', 'esquerda', 'pdiluir', 'religião', 'cristã', 'atrocidade', 'httpstcoldox8wdzbf']",-1
5102,"['ohmycavill', 'menos', 'mal', 'ainda', 'esperança', 'pra']",-1
5103,"['voce', 'sensibilizou', 'causa', 'refugiados', 'achou', 'podia', 'ajudar', 'porque', 'longe', 'httpstcowy5aib9ege']",-1
5104,"['dizer', 'facil', 'quero', 'ver', 'feminismo', 'defender', 'contra', 'pauta', 'esquerda', 'httpstcoitzpiqddqh']",-1
5105,"['hahahh', 'quero', 'ver', 'feminismo', 'contra', 'pautas', 'esquerda', 'impõe', 'httpstcopyauikfsda']",-1
5106,"['feminismo', 'defende', 'todas', 'pautas', 'esquerda', 'esquerda', 'perder', 'eleição', 'faz', 'protesto', 'nunca', 'protes', 'httpstcoswativzkwv']",-1
5107,"['vei', 'kkkkkkkkkkkkkk', 'tá', 'pra', 'existir', 'coisa', 'burra', 'homem', 'acha', 'mulher', 'trocar', 'sutiã', 'td', 'dia']",3.1
5108,"['rt', 'reybiannchi', 'estado', 'ladrão', 'httpstcout0oqbjv19']",-1
5109,"['rt', 'odecarvalho', 'notaram', 'nunca', 'jamais', 'terrorista', 'ditador', 'genocida', 'chamado', 'mídia', 'extremista', 'esquerda']",-1
5110,"['rt', 'favcamzjb', 'cheguei', 'conclusão', 'feia', 'gorda']",8.2-3.3.6
5111,"['kaduferreira', 'vai', 'fude', 'angola', 'tô', 'graça', 'krlh']",-1
5112,"['preocupar', 'filho', '1', 'ano', 'mulher', 'burra', 'velha', 'filho', 'sai']",3.3
5113,"['rt', 'gabrielplnheiro', 'macarrão', 'quer', 'solto', 'ir', 'stf']",-1
5114,"['rt', 'odecarvalho', '1', 'poucos', 'brasileiros', 'conscientes', 'país', 'domínio', 'hegemônico', 'esquerdista', 'total', 'inegociável']",-1
5115,"['rt', 'odecarvalho', 'contribuição', 'edsoncamargo', 'maria', 'fernanda', 'rossi', 'httpstcouzjqmiizym']",-1
5116,"['rt', 'ajulysantos', 'ó', 'patrícia', 'lélis', 'sim', 'acusou', 'feliciano', 'estupro', 'diz', 'ter', 'feito', 'aborto', 'filho', 'eduardo', 'acre']",-1
5117,"['gabrielplnheiro', 'olha', 'jublackpower', 'hahahhah', 'atriz', 'hollywood', '80s']",-1
5118,"['rt', 'brazucacopa2014', 'aí', 'joaquinvoltou', 'raiz', 'nutella', 'pra', 'vc', 'srn', 'httpstcouvasglnu0t']",-1
5119,"['rt', 'snsdrug', 'jihyo', 'feia', 'jihyo', 'gorda', 'porra', 'queria', 'feia', 'gorda', 'jihyo', 'pfff']",8.3-3.3.10
5120,"['rt', 'pauloap', 'ganha', 'presente', 'httpstcozolcbzgxpk']",-1
5121,"['rt', 'taniaoliveira', 'face', 'desumanidade', 'ganância', 'cinismo', 'movimentam', 'volta', 'mamatas', 'roubalheira', 'vergonhas', 'anti', 'patri']",-1
5122,"['lembrei', 'd', 'pai', 'chamou', 'mulher', 'd', 'burra', 'parar', 'delegacia', 'falou', 'burra', 'falei', 'q', 'burra']",3.3
5123,"['cebolinha', 'psol', 'httpstcogu7cpka4li']",-1
5124,"['lembra', 'época', 'meuamigosecreto', 'massa', 'única', 'preocupação', 'descobrir', 'sobre', 'cada', 'posts']",-1
5125,"['gorda', 'feia']",8.2-3.3.6
5126,"['tá', 'pra', 'nascer', 'mulher', 'burra', 'celular', 'pq', 'esqueci', 'cabo', 'computador', 'estágio']",3.3
5127,"['povo', 'falando', 'tô', 'linda', 'grávida', 'onde', 'gente', 'sinto', 'monstro', 'tanto', 'gorda', 'quanto', 'feia', 'kkkk']",8.2-3.3.6
5128,"['ramonsm16', 'legal', 'sei', 'feia', 'gorda']",8.2-3.3.6
5129,"['dono', 'desse', 'twitter', 'autista', 'pode', 'kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk', 'httpstcoqgoqrnymr4']",10.1
5130,"['rt', 'editorahumanas', 'cebolinha', 'psol', 'httpstcogu7cpka4li']",-1
5131,"['5', 'anos', 'atrás', 'esteava', 'internet', 'naosalvo', 'httpstcofzvpqqdpeh']",-1
5132,"['grupo', 'zumbis', 'tentam', 'escrachar', 'jairbolsonaro', 'universidade', 'presbiteriana', 'mackenzie', 'httpstcobmhyemax8u']",-1
5133,"['alguém', 'favor', 'pode', 'passar', 'tl', 'ohmycavill', 'dizer', 'bom', 'saber', 'esquerda', 'gosta', 'debate', 'demo', 'httpstcomgtaitkuvl']",-1
5134,"['rt', 'bolsonaopressor', 'grupo', 'zumbis', 'tentam', 'escrachar', 'jairbolsonaro', 'universidade', 'presbiteriana', 'mackenzie', 'httpstcobmhyemax8u']",-1
5135,"['sinta', 'mulher', 'verdade', 'ofende', 'outras', 'mulheres', 'chamandoas', 'feia', 'estranha', 'magrela', 'gorda']",-1
5136,"['rt', 'nostrendsbrasil', '“', 'envergonho', 'diz', 'rachel', 'sheherazade', 'sobre', 'gleise', 'hoffmann', '”', 'httpstcoo3u0r43swp', 'gleisi', 'httpstcokqwz']",-1
5137,"['claro', 'alienação', 'melhor', 'caminho', 'pra', 'continue', 'nessa', 'bolha', 'httpstcomqbdnfkc4k']",-1
5138,"['hahahahah', 'olha', 'coisa', 'vivem', 'mimimi', 'acusando', 'mimi', 'hahahahah', 'httpstcoix6vzbqnbx']",-1
5139,"['preciso', 'resolver', 'mostro', 'verdade', 'vive', 'escondendo', 'mentiras', 'httpstcoix6vzbqnbx']",-1
5140,"['rt', 'lemassaroto', 'nesse', 'dia', 'mulher', 'confirmei', 'acreditava', 'toda', 'generalização', 'burra']",-1
5141,"['segundo', 'jênio', 'ateísta', 'esquerdista', 'cristãos', 'grandes', 'perseguidores', 'religiosos', 'httpstcoydy5lbxyhm']",-1
5142,"['dia', 'mulher', 'p3k', 'pauta', 'reflexão', 'httpstcoirjvvspsi6', 'p3kcomunicacao']",-1
5143,"['cviniciuslm', 'sim', 'ontem', 'sp']",-1
5144,"['argumentos', 'cristãos', 'maiores', 'perseguidores', 'religiosos', 'ninguém', 'importa', 'idéia', 'luná', 'httpstcozraw9jbvz0']",-1
5145,"['lógica', 'deste', 'jovem', 'sensato', 'glstecanela', 'httpstcojxgmuumkwd']",-1
5146,"['deus', 'muita', 'doutrinação', 'alienação', 'imprensa', 'impõe', 'coitadinha', 'httpstco2ti1gn6dau']",-1
5147,"['bolsonaro', 'prega', 'volta', 'militares', 'sim', 'defende', 'regime', 'militar', 'rebate', 'mentiras', 'faladas', 'sobre', 'est', 'httpstco8hxxptostm']",-1
5148,"['outra', 'lá', 'fica', 'cara', 'feia', 'aí', 'abre', 'toda', 'droga', 'sertanejo', 'mulher', 'burra', 'viu', 'bbb17']",3.3
5149,"['rodrigomelo86', 'voce', 'deletou', 'tuite']",-1
5150,"['videmc', 'negra', 'mãe', 'ossaim', 'vem', 'alaketú', 'jêje', 'angola', 'cura', 'desejo', 'puro', 'fé', 'futuro', 'vai', 'escola', 'segura', 'ai', 'óh']",-1
5151,"['forma', 'vê', 'altera', 'fato', 'httpstcof1vbtmfkgs']",-1
5152,"['rt', 'passistalu', 'videmc', 'negra', 'mãe', 'ossaim', 'vem', 'alaketú', 'jêje', 'angola', 'cura', 'desejo', 'puro', 'fé', 'futuro', 'vai', 'escola']",-1
5153,"['rt', 'editorahumanas', 'vai', 'daí', 'pelego', 'httpstcoysqkoolqsq']",-1
5154,"['1', 'cada', '3', 'mulheres', 'mundo', 'sofreu', 'violência', 'física', 'eou', 'sexual', 'majoritariamente', 'parceiro', 'íntimo', 'httpstcoyeynbfjksw']",-1
5155,"['rt', 'pauloap', 'único', 'vai', 'sair', 'inelegível', 'dessa', 'porra', 'bolsonaro', 'nenhum', 'crime', 'costas', 'vai', 'vendo', 'httpstcov0iaieq']",-1
5156,"['meninos', 'nao', 'conseguem', 'dormir', 'porque', 'galinha', 'angola', 'vizinha', 'nao', 'gritar', 'add']",-1
5157,"['dicionário', 'feminismo', 'defende', 'todas', 'pautas', 'esquerda', 'esquerda', 'perder', 'q', 'faz', 'protesto', 'nunca', 'prote', 'httpstcolyeumvwtpe']",-1
5158,"['haha', 'feminismo', 'defende', 'todas', 'pautas', 'esquerda', 'esquerda', 'perder', 'faz', 'protesto', 'nunca', 'prote', 'httpstcowjvqaafl1s']",-1
5159,"['observando', 'marmanjo', 'reclamando', 'insônia', 'depressão', 'httpstcoekvgp2gdad']",-1
5160,"['bolha', 'preconceito', 'tudo', 'vai', 'contra', 'agenda', 'esquerda', 'manda', 'agenda', 'feminista', 'httpstconifvhcjezc']",-1
5161,"['questão', 'razão', 'pra', 'feminista', 'questão', 'feminismo', 'direito', 'mulher', 'nada', 'serve', 'p', 'coo', 'httpstcowtytmwyou4']",-1
5162,"['porra', 'dizer', 'dicionário', 'fácil', 'papel', 'aceita', 'tudo', 'quero', 'ver', 'prática', 'vou', 'desmontar', 'comentár', 'httpstcorxub9fxxss']",-1
5163,"['otmar03', 'itsmabizao', 'feminismo', 'movimento', 'q', 'diz', 'lutar', 'mulheres', 'persegue', 'td', 'mulher', 'q', 'opinião', 'própria', 'httpstcoj4jwi1v45f']",-1
5164,"['itsmabizao', 'q', 'capacho', 'ideologia', 'apoiar', 'cultura', 'q', 'apedreja', 'açoita', 'mulheres', 'porque', 'httpstcotxnzhtq7at']",-1
5165,"['rt', 'edmilsonpapo10', 'ganhar', 'elogio', 'rachelsherazade', 'ganhei', 'noite', 'httpstco88okwzetdr']",-1
5166,"['edmilsonpapo10', 'rachelsherazade', 'comandante', 'edmilson', 'senhor', 'pode', 'ir', 'descansar', 'missão', 'cumprida']",-1
5167,"['rt', 'rachelsherazade', 'mitou', 'desigualdade', 'gêneros', 'inaceitável', 'vamos', 'lutar', 'contra', 'injustiça', 'httpstcokytybjwk89']",-1
5168,"['jornaloglobo', 'chatice', 'jornaleco', 'viva', 'mulherhttpstcou7ncfx8zca']",-1
5169,"['rt', 'radiojovempan', 'jornalista', 'rachel', 'sheherazade', 'deu', 'depoimento', 'exclusivo', 'morning', 'sobre', 'dia', 'mulheres', 'confira', 'https']",-1
5170,"['rt', 'selenachartsbr', 'prima', 'desaparecida', 'ainda', 'encontrada', 'ajudem', 'espalhar', 'caso', 'alguém', 'ter', 'visto', 'local', 'po']",-1
5171,"['nessa', 'quinta', 'vou', 'visitar', 'primeira', 'vez', 'boladeneve', 'tatuapé', 'ansioso']",-1
5172,"['rt', 'editorahumanas', '5', 'anos', 'atrás', 'esteava', 'internet', 'naosalvo', 'httpstcofzvpqqdpeh']",-1
5173,"['bethmoreno', 'hoje', 'durmo', 'cedo', '248', 'tony', 'tornado', 'pelado']",-1
5174,"['ofuxicooficial', 'mulher', 'pq', 'transa', 'cara', 'vadia', 'burra', 'garota', 'escrota', 'nao', 'nada']",3.3
5175,"['pouco', 'relembrando', 'hashtag', 'primeiroassédio', 'fez', 'querer', 'compartilhar', 'algumas', 'coisas']",-1
5176,"['deve', 'perguntando', 'ver', 'hashtag', 'primeiroassédio', 'chego', 'nessa', 'parte']",-1
5177,"['carlosrauan', 'paoleet', 'liga', 'mano', 'claro', 'carimbo', 'passaporte', 'rs', 'veio', 'p', 'brasil', 'refugiada', 'angola', 'kkk']",-1
5178,"['rt', 'andreeysilva99', 'carlosrauan', 'paoleet', 'liga', 'mano', 'claro', 'carimbo', 'passaporte', 'rs', 'veio', 'p', 'brasil', 'refugiada']",-1
5179,"['gente', 'trump', 'sensacional', 'mulheressa', 'mulher', 'mito', 'josuecurty3000', 'rachelsherazade', 'httpstco7zqkxygxpl']",-1
5180,"['feiticeiradrink', 'percebeu', 'militante', 'feia', 'gorda', 'fala', 'mal', 'homem']",-1
5181,"['rihwherehaveyou', 'rachelsherazade', 'obama', 'fez', 'refugiados', 'vi', 'ninguém', 'reclamando', 'modinha', 'agora', 'criticar', 'trump']",-1
5182,"['rt', 'brothersdireita', 'gente', 'trump', 'sensacional', 'mulheressa', 'mulher', 'mito', 'josuecurty3000', 'rachelsherazade', 'otm']",-1
5183,"['rt', 'glaciefranca', 'otmar03', 'corresp', 'ny', 'sbt', 'disse', 'nome', 'obama', 'falou', 'espionagem', 'cia', 'gov', 'trum']",-1
5184,"['burra', 'mulher', 'perdeu', 'mamão', 'mto', 'maduro', 'cara']",3.3
5185,"['rt', 'glaciefranca', 'otmar03', 'sbt', 'virou', 'quê', 'jornalista', 'analice', 'nicolau', 'disse', 'bolsonaro', 'falou', 'merece', 'estuprada', 'porq']",-1
5186,"['comece', 'dia', 'mesmos', 'problemas', 'dias', 'anteriores', 'hoje', 'primeiro', 'dia', 'restantes', 'dias', 'v', 'httpstco0xpvp6gnw3']",-1
5187,"['feminista', 'feia', 'gorda', 'pagar', 'peitinho', 'passeata', 'peluda', 'odiar', 'homens', 'achar', 'q', 'fará', 'diferença', 'mundo']",8.2-3.3.6
5188,"['bom', 'tempo', 'assim', 'agora', 'pra', 'receber', 'volta', 'percebem', 'sentir', 'choque', 'angola', 'pra', 'portugal', 'pá']",-1
5189,"['desmascarado', 'vem', 'ironia', 'hahahaha', 'httpstcoobqartkmyl']",-1
5190,"['maometanos', 'colonizar', 'q', 'espanha', 'querem', 'casar', 'espanholas', 'forma', 'propagar', 'islão', 'httpstcong0zkbyeys']",5.1
5191,"['apenas', 'desmascarei', 'argumentos', 'cara', 'httpstcorsw9ftj79z']",-1
5192,"['ha', 'ha', 'aí', 'consegue', 'argumentar', 'falou', 'desmontar', 'sendo', 'figura', 'linguagem', 'apela', 'pro', 'ain', 'httpstco6mpyopkj22']",-1
5193,"['mandei', 'argumentos', 'baseados', 'fatos', 'lógica', 'verdades', 'reponde', 'hahahaha', 'putz', 'httpstcoprfqbrxi1r']",-1
5194,"['apresento', 'fatos', 'lógica', 'verdade', 'olha', 'argumentos', 'ta', 'passando', 'vergonha', 'consegue', 'refutar', 'httpstcoudwhgbuhid']",-1
5195,"['argumento', 'hahaha', 'vive', 'mentira', 'medo', 'desmascarada', 'httpstco1uggxmalof']",-1
5196,"['político', 'corrupto', 'pare', 'falar', 'merda', 'tá', 'vendo', 'lula', 'dilma', 'fhc', 'aécio', 'perfil', 'httpstcoxrtl2ibxaq']",-1
5197,"['adianta', 'vc', 'dizer', 'sente', 'pena', 'consegue', 'refutar', 'linha', 'falo', 'tática', 'httpstcoszt99sypkl']",-1
5198,"['defende', 'político', 'corrupto', 'feminismo', 'ordem', 'esquerda', 'httpstcoxrtl2ibxaq']",-1
5199,"['famoso', 'argumentos', 'httpstcovutytuerro']",-1
5200,"['acho', 'argumentos', 'ridículos', 'mudarão', 'opinião', 'consegui', 'refutar', 'linha', 'resumo', 'httpstcoc3bwkt8lex']",-1
5201,"['deixe', 'leviana', 'desde', 'falei', 'q', 'lutar', 'direitos', 'iguais', 'respeito', 'errado', 'errado', 'capacho', 'd', 'httpstcooaotkgfvew']",-1
5202,"['pessoal', 'passem', 'pra', 'guerreira', 'itsmabizao', 'consegue', 'terminar', 'debate', 'deu', 'block', 'opositor', 'httpstco3pocsgge8o']",-1
5203,"['rt', 'reybiannchi', 'vezes', 'semprersrs', 'anjos', 'bonzinhos', 'idealiza', 'aliás', 'matam', 'curam', 'salvam', 'sempre', 'obedec']",-1
5204,"['rt', 'aguedescartoon', 'temer', 'sendo', 'apedrejado', 'porque', 'elogiou', 'mulheres', 'jeito', 'esquerda', 'pirulito', 'aprova', 'exaltando', 'qualid']",-1
5205,"['rt', 'silviomkt', 'vigarista', 'sujo', 'mantém', 'homem', 'íntegro', 'jairbolsonaro', 'réu', 'crime', 'cometeu', 'liberta', 'juiz']",-1
5206,"['jornaloglobo', 'vai', 'homem', 'falar', 'recíproco']",-1
5207,"['rt', 'profsandrag1', 'stf', 'desmoralizado', 'percebe', 'queremos', 'mudanças', 'queremos', 'candidatos', 'esquerda', 'fabianos', '2018', 'sosfaa', 'er']",-1
