,tokens,class
5227,"['tathianevisccp', 'essa', 'mulher', 'é', 'burra', 'demais', 'ou', 'se', 'faz', 'pqp']",3.3
5228,"['rt', 'lycarr', 'toda', 'vez', 'que', 'vejo', 'homem', 'comentando', 'que', 'toda', 'feminista', 'é', 'sapatão', 'tenho', 'vontade', 'de', 'gritar', 'no', 'ouvido', 'dele', 'quem', 'dera']",3
5229,"['rt', 'blogdopim', 'tucanos', 'se', 'distinguem', 'mal', 'do', 'pt', 'httpstco4oemprjbg3']",-1
5230,"['primeiroassedio', 'eu', 'tinha', '10', 'anos', 'e', 'estava', 'brincando', 'na', 'frente', 'de', 'um', 'pátio', 'então', 'passou', 'um', 'jovem', 'e', 'ficou', 'meu', 'chamando', 'de', 'xuxu', 'e', 'gtza']",3.3
5231,"['rt', 'editorahumanas', 'gostaram', 'do', 'novo', 'logo', 'httpstcouyoujwd1q6']",-1
5232,"['bom', 'dia', 'so', 'pra', 'quem', 'acordou', 'meio', 'sapatão', 'httpstcobwnbulliex']",4.2.1
5233,"['hahaha', 'prenderam', 'a', 'muçulmana', 'que', 'agita', 'manifestação', 'antitrump', 'essa', 'vaca', 'quer', 'implantar', 'a', 'sharia', 'nos', 'eua', 'httpstcoiszqexqh92']",5.3-3.3.13
5234,"['rt', 'panichiraphael', 'lembremse', 'feminazis', 'no', 'oriente', 'médio', 'e', 'no', 'mundo', 'muçulmano', 'onde', 'reina', 'a', 'sharia', 'não', 'houve', 'dia', 'internacional', 'da', 'mulher']",3
5235,"['pelo', 'menos', 'eu', 'descobri', 'o', 'nome', 'da', 'guria', 'q', 'eu', 'queria', 'e', 'como', 'meu', 'sapatômetro', 'estava', 'certo', 'ela', 'é', 'sapatão']",4.2.1
5236,"['curso', 'de', 'especialização', 'em', 'gestão', 'financeira', 'angola', 'não', 'deixe', 'esta', 'oportunidade', 'passar', 'consultenos', 'em', 'httpstcofzd58ybjty']",-1
5237,"['falando', 'em', 'tpm', 'minha', 'menstruação', 'ta', 'atrasada', '2', 'semanas', 'se', 'eu', 'não', 'fosse', 'sapatao', 'ia', 'estar', 'preocupada']",4.2.1
5238,"['mentira', 'mesmo', 'sendo', 'sapatao', 'ja', 'estou', 'preocupada', 'porque', 'vai', 'que', 'eu', 'engravidei', 'pelo', 'vaso', 'sanitario']",4.2.1
5239,"['rt', 'sartorlari', 'sapatão', 'do', 'inferno', 'jakakaka']",4.2.1
5240,"['incrível', 'a', 'facilidade', 'que', 'sapatao', 'tem', 'pra', 'namorar']",4.2.1
5241,"['rt', 'ezvenus', 'incrível', 'a', 'facilidade', 'que', 'sapatao', 'tem', 'pra', 'namorar']",4.2.1
5242,"['burra', 'e', 'a', 'mulher', 'que', 'se', 'ilude', 'com', 'textinho']",3.3
5243,"['como', 'que', 'essas', 'meninas', 'consegue', 'ir', 'pra', 'escola', 'toda', 'bonitinha', 'eu', 'vou', 'igual', 'um', 'sapatão', 'ainda', 'mais', 'quando', 'estou', 'com', 'sono']",4.2.1
5244,"['rt', 'naraameireles', 'como', 'que', 'essas', 'meninas', 'consegue', 'ir', 'pra', 'escola', 'toda', 'bonitinha', 'eu', 'vou', 'igual', 'um', 'sapatão', 'ainda', 'mais', 'quando', 'estou', 'com', 'so']",4.2.1
5245,"['sem', 'dúvidas', 'esta', 'é', 'a', 'triste', 'realidade', 'que', 'se', 'vive', 'em', 'angola', 'amor', 'à', 'pátria', 'não', 'iremos', 'longe', 'e', 'dificilmente', 'a', 'httpstcor6qiuclh4y']",-1
5246,"['belaaferaa', 'aceitei', 'pq', 'sou', 'uma', 'sapatão', 'sinistra']",4.2.1
5247,"['rt', 'dykerspt', 'bom', 'dia', 'sapatão']",4.2.1
5248,"['rt', 'whoztyles', '30', 'ana', 'carolina', '42', 'anos', 'rainha', 'das', 'sapatão', 'uma', 'voz', 'é', 'uma', 'voz', 'uma', 'coisa', 'linda', 'dessas', 'httpstcocqaihaxnes']",4.2.1
5249,"['passou', 'umas', 'mulheres', 'do', 'meu', 'lado', 'e', 'ficaram', 'cochichando', 'é', 'sapatão']",4.2.1
5250,"['falar', 'a', 'verdade', 'te', 'incomoda', 'httpstcou8kua7jcry']",-1
5251,"['rt', 'esquerdopatata', 'ai', 'to', 'pensando', 'em', 'virar', 'sapatão', 'pq', 'homem', 'n', 'presta', 'httpstcoyoesa2pcga']",4.2.1
5252,"['dizer', 'uma', 'frase', 'idiota', 'de', 'efeito', 'e', 'não', 'refutar', 'nada', 'só', 'prova', 'o', 'quanto', 'voce', 'é', 'alienada', 'httpstcopq5xwjyfeu']",-1
5253,"['não', 'há', 'nada', 'de', 'engraçado', 'só', 'gente', 'mentirosa', 'sendo', 'desmascarada', 'e', 'fugindo', 'sem', 'refutar', 'nenhum', 'argumento', 'httpstcooz9kfcml1a']",-1
5254,"['parabéns', 'pra', 'sapatão', 'mais', 'piranha', 'de', 'santaa', 'cruz', '19', 'anos', 'né', 'porra', 'teeeeeee', 'amooo', 'que', 'venha', 'sábado', 'bebê', 'eaebeamaria']",4.2.1
5255,"['n', 'vou', 'aguentar', 'aquele', 'tanto', 'de', 'sapatão', 'na', 'sala', 'que', 'fica', 'me', 'encarando']",4.2.1
5256,"['não', 'são', 'nem', 'sete', 'da', 'manhã', 'ainda', 'e', 'tá', 'minha', 'mãe', 'tentando', 'descobrir', 'se', 'eu', 'desisti', 'de', 'ser', 'sapatao']",4.2.1
5257,"['rt', 'deadputa', 'como', 'assim', 'angola', 'não', 'é', 'na', 'europa', 'xd', 'httpstcohxsefn3npu']",-1
5258,"['rt', 'zfbla', 'o', 'dia', 'da', 'mulher', 'foi', 'top', 'pois', 'passei', 'c', 'as', 'sapatao', 'mais', 'top', 'do', 'planeta']",4.2.1
5259,"['ontem', 'eu', 'me', 'lembrei', 'q', 'a', 'mttttt', 'tmp', 'atras', 'acho', 'q', 'uns', '7', 'anos', 'eu', 'tive', 'uma', 'professora', 'sapatao', 'descobrir', 'q', 'hj', 'ela', 'possui', 'o', 'nome', 'de', 'allan']",4.2.1
5260,"['jornalistazinho', 'neoateísta', 'militante', 'que', 'só', 'sabe', 'atacar', 'o', 'cristianismo', 'httpstcoaqskwu2cht']",-1
5261,"['minha', 'sala', 'só', 'tem', 'sapatao']",4.2.1
5262,"['rt', 'carlosbolsonaro', 'todos', 'aliados', 'armados', 'e', 'o', 'cidadão', 'de', 'bem', 'indefeso', 'e', 'os', 'canalhas', 'falando', 'em', 'moralidade', 'no', 'desarmamento', 'todos', 'da', 'mesma']",-1
5263,"['rt', 'miidulo', 'queria', 'avisar', 'as', 'minhas', 'amigas', 'que', 'a', 'escola', 'inteira', 'conhece', 'a', 'gente', 'como', 'grupo', 'de', 'sapatão', 'e', 'viado', 'como', 'eu', 'sei', 'disso', 'falaram']",4.2.1
5264,"['jornaloglobo', 'jornalista', 'baba', 'ovo', 'de', 'vagabundo', 'é', 'difícil', 'chamar', 'de', 'bandido']",-1
5265,"['o', 'esquerdopata', 'imbecil', 'gosta', 'do', 'comunismo', 'mas', 'não', 'quer', 'morar', 'em', 'cuba', 'coréia', 'do', 'norte', 'ou', 'angola', 'ou', 'seja', 'países', 'comu', 'httpstcomtxyw9owc7']",6.3
5266,"['todo', 'dia', 'eu', 'to', 'bem', 'sapatao', 'sim', 'mas', 'tem', 'dias', 'que', 'eu', 'me', 'surpreendo']",4.2.1
5267,"['a', 'sapatão', 'mais', 'linda', 'do', 'mundo', 'vai', 'me', 'dar', 'um', 'livro', 'hoje', 'rs']",4.2.1
5268,"['odeio', 'sapatão', 'por', 'isso', 'não', 'desapega', 'de', 'ex', 'nunka']",4.2.1
5269,"['rt', 'alexborges', 'mulheres', 'são', 'minoria', 'nos', 'cursos', 'de', 'engenharia', 'denuncia', 'a', 'feminazi', 'que', 'quer', 'escolher', 'sua', 'profissão', 'por', 'você']",3
5270,"['carlosbolsonaro', 'olha', 'que', 'coisa', '12', 'militantes', 'do', 'psol', 'cheirando', 'a', 'mijo', 'e', 'maconha', 'vaiam', 'o', 'cara', 'vira', 'notícia', 'na', 'imp', 'httpstco8mdvlt230k']",-1
5271,"['rt', 'girlslkgirls', 'sapatão', 'raitella', 'tem', 'como', 'tem', 'httpstcocphyoyleyz']",4.2.1
5272,"['não', 'em', 'angola', 'não', 'se', 'fala', 'criolo', 'não', 'não', 'te', 'posso', 'ensinar', 'a', 'dançar', 'kizomba', 'pára', 'de', 'dizer', 'ewe', 'e', 'xe', 'a', 'falar', 'cmg']",2.5.1
5273,"['os', 'cara', 'fica', 'me', 'expondo', 'no', 'trabalho', 'me', 'chamando', 'de', 'sapatao', 'mereço']",4.2.1
5274,"['garota', 'vai', 'se', 'tratar', 'eu', 'esfrego', 'argumentos', 'lógico', 'fatos', 'e', 'verdade', 'na', 'tua', 'cara', 'mostrando', 'o', 'quanto', 'vc', 'é', 'uma', 'ingênu', 'httpstcozpipvycndc']",-1
5275,"['minha', 'sala', 'só', 'sapatao', 'e', 'viado']",4.2.1
5276,"['rt', 'leandrolechuga', 'rachelsherazade', 'a', 'esquerda', 'pira', 'httpstcolshvx4rfqz']",-1
5277,"['riquinha', 'feia', 'e', 'gorda', '—', 'yha', 'ando', 'aqui', 'a', 'rebolar', 'para', 'a', 'vida', 'httpstcovfxq9xq4jk']",8.2-3.3.6
5278,"['bom', 'dia', 'alguém', 'sabe', 'que', 'dia', 'o', 'mcrivella', 'toma', 'posse', 'como', 'prefeito', 'do', 'rio', 'cidade', 'abandonada', 'caótica', 'e', 'sem', 'qq', 'ordenamento']",-1
5279,"['jornaloglobo', 'o', 'que', 'essa', 'palhaça', 'de', 'cara', 'pintada', 'ta', 'fazendo', 'capa', 'elas', 'não', 'representam', 'a', 'mulher', 'brasileira', 'vaza', 'f', 'httpstcowstscaqjhl']",-1
5280,"['estadao', 'emaisestadao', 'micheltemer', 'internautas', 'as', 'feminazis', 'que', 'são', 'capacho', 'da', 'esquerda']",3
5281,"['rt', 'imztiffany', 'taeyeon', 'dilma', 'lider', 'da', 'nação', 'tem', 'muito', 'hate', 'plastica', 'sapatão', 'apaixonada', 'no', 'aecio', 'mãe', 'de', 'todos', 'sua', 'fav', 'é', 's']",4.2.1
5282,"['estadao', 'feminismo', 'defende', 'todas', 'as', 'pautas', 'da', 'esquerda', 'é', 'só', 'a', 'esquerda', 'perder', 'que', 'faz', 'protesto', 'nunca', 'protest', 'httpstcozqhywcjkod']",-1
5283,"['rt', 'danversawyer', 'quando', 'eu', 'to', 'em', 'dúvida', 'se', 'a', 'mina', 'é', 'sapatao', 'e', 'ela', 'fala', 'que', 'gosta', 'de', 'anavitoria', 'httpstco1trefxrypo']",4.2.1
5284,"['pq', 'sapatao', 'paga', 'tanto', 'pau', 'pra', 'kristen', 'stewart', 'sinceramente', 'acho', 'ela', 'bem', 'sem', 'gracinha']",4.2.1
5285,"['bom', 'dia', 'só', 'pras', 'sapatão']",4.2.1
5286,"['killercookie77', 'ela', 'é', 'sapatao', 'so', 'perguntando', 'pq', 'vou', 'incluir', 'no', 'meu', 'tcc']",4.2.1
5287,"['thayshit', 'kajskajsj', 'a', 'florzinha', 'é', 'menos', 'sapatão', 'então', 'sou', 'eu', 'volto', 'só', 'em', 'abril', 'mas', 'se', 'quiser', 'me', 'sequestrar', 'antes', 'disso', 'eu', 'agradeceria']",4.2.1
5288,"['g1', 'só', 'gorda', 'feia', 'cabeluda', 'fedida', 'horror', 'mulher', 'que', 'se', 'preza', 'nao', 'tem', 'tempo', 'pra', 'babaquice']",8.2-3.3.6
5289,"['estadao', 'era', 'as', 'feminista', 'que', 'são', 'capachos', 'do', 'lulopetismo', 'lugar', 'de', 'mulher', 'é', 'onde', 'ela', 'quiser', 'lugar', 'de', 'feminista', 'é', 'onde', 'a', 'esquerda', 'mandar']",3
5290,"['rt', 'blogdopim', 'odebrecht', 'pagou', 'até', '100', 'mil', 'dólares', 'mensais', 'às', 'farc', 'por', '20', 'anos', 'rock', 'in', 'rio', 'confirma', 'guns', 'nroses', 'música', 'do', 'dia', 'welcome']",-1
5291,"['rt', 'audrylima', 'sou', 'direita', 'com', 'muito', 'orgulho', 'e', 'se', 'me', 'chamarem', 'de', 'ultra', 'mega', 'conservadora', 'ficarei', 'radiante', 'httpstcomczv8wkidu']",-1
5292,"['ai', 'q', 'gostoso', 'a', 'cléo', 'pires', 'fumando', 'um', 'e', 'publicando', 'na', 'net', 'pq', 'o', 'privilégio', 'branco', 'e', 'de', 'classe', 'eh', 'tão', 'lindo', 'httpstcofxqslfyu57']",-1
5293,"['rt', 'coimbrinha04', 'amo', 'o', 'teu', 'sorriso']",-1
5294,"['rt', 'pffilipini', 'sapatão', 'ô', 'raça']",4.2.1
5295,"['cáritas', 'lisboa', 'tem', '2m', 'euros', 'no', 'banco', 'há', '10', 'anos', 'se', 'tivessem', 'confiado', 'no', 'espírito', 'santo', 'já', 'não', 'o', 'tinham', 'podem', 'ser', 'beatos', 'mas', 'não', 'são', 'parvos']",-1
5296,"['gosteitha', 'não', 'se', 'vira', 'sapatão', 'apenas', 'se', 'descobre', 'aksjakajhs']",4.2.1
5297,"['rt', 'brupls', 'vai', 'se', 'fude', 'os', 'cara', 'quer', 'retratar', 'jesus', 'e', 'retrata', 'o', 'cara', 'branco', 'de', 'cabelo', 'sedoso', 'olho', 'azul', 'etc', 'o', 'cara', 'nasceu', 'no', 'oriente', 'médio']",-1
5298,"['leoovini', 'sapatão', 'com', 'jogo', 'tá', 'quase', 'igual', 'hetero', 'o', 'raca', 'ein']",4.2.1
5299,"['rt', 'cassiocl', 'serviço', 'de', 'contenção', 'do', 'vazamento', 'em', 'barreiro', 'as', 'bombas', 'flutuantes', 'começam', 'a', 'jogar', 'água', 'do', 'reservatório', 'de', 'campos', 'para', 'barro']",-1
5300,"['quando', 'há', 'vontade', 'política', 'e', 'se', 'tomam', 'as', 'necessárias', 'medidas', 'as', 'coisas', 'acontecem', 'realdonaldtrump', 'httpstcoo7ndm53mfv']",-1
5301,"['ngm', 'quer', 'ir', 'cmg', 'na', 'noite', 'do', 'branco']",-1
5302,"['rt', 'sinistro89', 'letlima', 'eu', 'te', 'amo', 'boca', 'de', 'dragão', 'branco', 'de', 'olhos', 'azuis', 'sz']",-1
5303,"['pego', 'agora', 'aki', 'no', 'provador', 'da', 'ca', 'da', 'av', 'rio', 'branco', 'com', 'várias', 'peças', 'com', 'o', 'sistema', 'de', 'alarme', 'httpstcohnjjuxmznh']",-1
5304,"['hoje', 'bem', 'sapatao', 'pra', 'aula', 'de', 'futebol', 'e', 'futsal']",4.2.1
5305,"['sai', 'marvel', 'fan', 'não', 'tem', 'roteiro', 'igual', 'e', 'ator', 'branco', 'pra', 'emprestar', 'não', 'vai', 'lá', 'votar', 'no', 'pca', 'de', 'ator', 'mais', 'sarado', 'que', 'vcs', 'ganham', 'mais']",-1
5306,"['ja', 'avisei', 'o', 'dt', 'q', 'provavelmente', 'v', 'deixar', 'a', 'prova', 'de', 'fisico', 'quimica', 'e', 'cn', 'em', 'branco']",-1
5307,"['humbertocostapt', 'o', 'senhor', 'é', 'um', 'homem', 'branco', 'e', 'ricoqual', 'o', 'problema', 'disso']",-1
5308,"['deixei', 'o', 'teste', 'de', 'matemática', 'em', 'branco', 'kkkk', 'o', 'melhor', 'é', 'ver', 'a', 'cara', 'de', 'deboche', 'da', 'professora']",-1
5309,"['foi', 'lamentável', 'e', 'assustador', 'ouvir', 'de', 'mr', 'catra', 'a', 'seguinte', 'afirmação', '“', 'na', 'realidade', 'não', 'foi', 'o', 'branco', 'que', 'httpstcoakbqmmhvu8']",-1
5310,"['o', 'meu', 'verniz', 'branco', 'é', 'mesmo', 'feio', 'parece', 'corretor']",-1
5311,"['agora', 'não', 'entendo', 'mais', 'nada', 'branco', 'não', 'pode', 'namorar', 'com', 'negra', 'ue', 'mais', 'vão', 'termina', 'o', 'colégio', 'e', 'pega', 'uma', 'vaga', 'no', 'mac', 'valeu']",1.3
5312,"['vai', 'rolar', 'um', 'furdunço', 'no', 'meu', 'aniversário', 'só', 'p', 'ñ', 'passar', 'em', 'branco']",-1
5313,"['parabéns', 'pra', 'mim', 'que', 'cheguei', 'atrasada', 'de', 'novo']",-1
5314,"['presidente', 'dos', 'dragões', 'voltou', 'a', 'mostrar', 'o', 'seu', 'descontentamento', 'invicta', 'de', 'azul', 'e', 'branco', 'httpstcooplyup1b4z']",-1
5315,"['primeira', 'vez', 'que', 'saio', 'todo', 'de', 'branco', 'as', 'pessoas', 'vão', 'achar', 'que', 'sou', 'pai', 'de', 'santo']",-1
5316,"['qnd', 'q', 'eu', 'decidi', 'q', 'me', 'vestir', 'só', 'de', 'preto', 'e', 'ter', 'um', 'gato', 'branco', 'era', 'uma', 'boa', 'ideia']",-1
5317,"['claro', 'que', 'elas', 'não', 'deixariam', 'passar', 'em', 'branco', 'e', 'com', 'direito', 'a', 'um', 'pulinho', 'no', 'pa', 'amigas', 'httpstcohk3wlini4w']",-1
5318,"['porto', 'acolhe', 'em', 'abril', 'o', 'dia', 'das', 'boas', 'ações', 'invicta', 'de', 'azul', 'e', 'branco', 'httpstcoxup9rgrkmk']",-1
5319,"['rt', 'peedromatiias', 'quantas', 'vezes', 'eu', 'tenho', 'q', 'revirar', 'meus', 'olhos', 'em', 'branco', 'pra', 'vc', 'entender', 'q', 'eu', 'não', 'te', 'suporto']",-1
5320,"['killercookie77', 'eu', 'vejo', 'sapatao', 'fazendo', 'isso', 'e', 'fico', 'meu', 'amor', 'acho', 'q', 'ja', 'chega', 'de', 'internet', 'por', 'hoje', 'pra', 'vc', 'httpstcopdugx4mb8q']",4.2.1
5321,"['abstrusivo', 'heueheueheu', 'eu', 'fiquei', 'achando', 'que', 'o', 'branco', 'era', 'arroz', 'tb', 'mas', 'não', 'faço', 'ideia', 'e', 'olha', 'que', 'gosto', 'de', 'açaí']",-1
5322,"['sybylla', 'ué', 'mas', 'o', 'homem', 'branco', 'fez', 'isso', 'mesmo', 'esse', 'povo', 'pensa', 'que', 'a', 'colonização', 'foi', 'como']",-1
5323,"['marinellicec', 'quero', 'um', 'ouro', 'branco', '1']",-1
5324,"['aquela', 'gente', 'vestida', 'de', 'branco', 'parecia', 'com', 'o', 'céu', 'mais', 'o', 'céu', 'é', 'lugar', 'de', 'santo']",-1
5325,"['rt', 'tatamoreira25', 'por', 'mais', 'dias', 'como', 'ontem', 'kkkkkkkk', 'foi', 'loko']",-1
5326,"['rt', 'umaguriaapenas', 'adoro', 'ouvir', 'música', 'triste', 'no', 'carro', 'porque', 'encosto', 'a', 'cabeça', 'no', 'vidro', 'e', 'me', 'imagino', 'linda', 'num', 'clipe']",-1
5327,"['eu', 'com', 'a', 'mais', 'linda', 'no', 'meu', 'branço']",-1
5328,"['prova', 'da', 'ana', 'cláudia', 'eu', 'entreguei', 'em', 'branco', 'kkkkkkk']",-1
5329,"['se', 'o', 'castelo', 'branco', 'e', 'a', 'lili', 'canecas', 'tivessem', 'um', 'filho', 'httpstco1yu3daeeax']",-1
5330,"['rt', 'porranlaine', 'to', 'com', 'muito', 'ódio', 'nesse', 'coraçãozinho']",-1
5331,"['futebol', 'escolinha', 'da', 'adc', 'santana', 'adc', 'é', 'pedreira', 'na', 'copa', 'rio', 'branco', 'em', 'amparo', 'httpstco7jnhuraopd']",-1
5332,"['eu', 'cresci', 'ouvindo', 'nossa', 'tu', 'é', 'mulher', 'mesmo', 'nunca', 'vai', 'ter', 'filhos', 'nunca', 'alguem', 'vai', 'te', 'amar', 'vai', 'ficar', 'pra', 'titia', 'viu', 'tu', 'é', 'sapatão']",3.3
5333,"['suzicardozo', 'ta', 'parecido', 'tirando', 'o', 'fato', 'que', 'é', 'loiro', 'e', 'branco', 'de', 'resto', 'ta', 'ok']",-1
5334,"['bigsbywo', 'sapatão', 'babando', 'em', 'cima', 'de', 'mina', 'hetero', 'desperta', '01', 'único', 'sentimento', 'httpstcoqta5mx1to7']",4.2.1
5335,"['eu', 'vou', 'cantar', 'essa', 'paixao', 'que', 'vem', 'de', 'dentro', 'um', 'sentimento', 'verde', 'branco', 'e', 'grená', 'diadeflu']",-1
5336,"['rt', 'edyreskova', 'o', 'barcelona', 'explicando', 'a', 'vitória', 'vimos', 'o', 'adversário', 'todo', 'de', 'branco', 'e', 'achamos', 'que', 'era', 'o', 'real', 'madrid']",-1
5337,"['grasielesouza', 'o', 'tênis', 'nem', 'branco', 'branco', 'chega', 'a', 'ser', 'parece', 'um', 'branco', 'gelo', 'e', 'as', 'lista', 'parece', 'eva', 'preto', 'cortado', 'com', 'tesoura', 'de', 'franjinha']",-1
5338,"['bora', 'escrever', 'mais', 'um', 'capítulo', 'de', 'nossa', 'vida', 'em', 'uma', 'folha', 'em', 'branco', 'que', 'deus', 'nos', 'deubomdia']",-1
5339,"['ai', 'vc', 'chega', 'no', 'colegio', 'super', 'cansada', 'do', 'trabalho', 'e', 'curso', 'e', 'encontra', 'o', 'grupinho', 'das', 'sapatao', 'falando', 'de', 'ex', 'se', 'uma', 'coisa', 'que', 'sapatao', 'tem', 'é', 'ex']",4.2.1
5340,"['olha', 'bem', 'mulher', 'eu', 'vou', 'te', 'ser', 'sincero', 'quero', 'te', 'ver', 'de', 'branco', 'quero', 'te', 'ver', 'no', 'altar']",-1
5341,"['os', 'muleke', 'é', 'liso', 'sim', 'mas', 'o', 'governo', 'é', 'muito', 'mais']",-1
5342,"['meninas', 'que', 'vão', 'pra', 'morro', 'branco', 'mas', 'queriam', 'ficar', 'de', 'vez', 'em', 'fortaleza']",-1
5343,"['pior', 'coisa', 'que', 'eu', 'fiz', 'foi', 'ter', 'comprado', 'esse', 'tênis', 'branco']",-1
5344,"['saque', 'do', 'fgts', 'inativo', 'começa', 'nesta', 'sexta', 'para', '48', 'milhões', 'de', 'pessoas', 'httpstcohbnvqw0n0y']",-1
5345,"['não', 'é', 'uma', 'nem', 'duas', 'mas', 'sim', '10', 'sugestões', 'para', 'que', 'o', 'dia', 'do', 'pai', 'não', 'passe', 'em', 'branco', 'httpstcor2lgztdaw7', 'httpstcovaquta4evd']",-1
5346,"['afffffff', 'só', 'por', 'deus', 'eu', 'te', 'que', 'fica', 'olhando', 'a', 'funça', 'da', 'atual', 'dá', 'minha', 'ex']",-1
5347,"['a', 'festa', 'do', 'branco', 'é', 'um', 'evento', 'que', 'promete', 'marcar', 'o', 'cruzeiro', 'diamantes', '2017', 'aqui', 'estão', 'algumas', 'inspirações', 'httpstcoszyln0lwqt']",-1
5348,"['vermelho', 'verde', 'no', 'branco', 'red', 'green', 'mkvart', 'mkv', 'artcollector', 'buy', 'gallery', 'artoday', 'art', 'httpstco1xbiws2vsk']",-1
5349,"['filtro', 'branco', 'para', 'coador', 'hario', 'v60', '02', 'apenas', 'r6200', 'acesse', 'httpstco94qzfbuwyx', 'casa', 'oferta', 'desconto', 'httpstco1mfsvxqsc9']",-1
5350,"['rt', 'inespach30', 'azul', 'e', 'branco', 'é', 'o', 'coração', 'httpstcotaf4fhllfe']",-1
5351,"['e', 'a', 'última', 'só', 'pra', 'não', 'passar', 'em', 'branco', 'em', 'libertadores', 'time', 'bom', 'de', 'pênalti', 'faz', 'diferença', 'flamengo', 'está', 'aquém']",-1
5352,"['nojo', 'desses', 'omi', 'ainda', 'bem', 'que', 'eu', 'sou', 'sapatão']",4.2.1
5353,"['um', 'negro', 'e', 'um', 'branco', 'fazendo', 'duelo', 'de', 'piada', 'de', 'humor', 'negro']",-1
5354,"['rt', 'cesardogg', 'aqui', 'o', 'salto', 'eh', '10', 'mil', 'pés', 'sem', 'paraquedas', 'é', 'andar', 'na', 'prancha', 'com', 'tubarão', 'branco', 'a', 'sua', 'espera']",-1
5355,"['e', 'aí', 'bando', 'de', 'feministas', 'que', 'ficam', 'falando', 'aos', 'quatro', 'ventos', 'que', 'não', 'podemos', 'ser', 'islamofóbicos', 'porque', 'o', 'islão', 'httpstcoddpdjygngu']",-1
5356,"['rt', 'catarinartifice', 'alguém', 'sabe', 'de', 'quem', 'tenha', 'perdido', 'um', 'samsung', 'branco', 'hoje']",-1
5357,"['quero', 'ver', 'essa', 'versão', 'do', 'mad', 'max', 'em', 'preto', 'e', 'branco', 'parece', 'bem', 'maneira']",-1
5358,"['gabbrielileal', 'ai', 'eu', 'deixei', 'ele', 'e', 'tava', 'voltando', 'mas', 'no', 'meio', 'do', 'caminho', 'do', 'nada', 'apareceu', 'um', 'carro', 'branco', 'antigão']",-1
5359,"['se', 'o', 'triste', 'bebe', 'o', 'brasil', 'é', 'uma', 'fábrica', 'de', 'bebum']",-1
5360,"['rt', 'etbipolar', 'nois', 'dá', 'conselho', 'mas', 'no', 'fundo', 'nois', 'que', 'tá', 'precisando']",-1
5361,"['iiiih', 'sapatão', 'sinistra', 'kkkkkkkkkkkkkkkk']",4.2.1
5362,"['rt', 'anaclara22k', 'sendo', 'consolada', 'pelo', 'fato', 'de', 'que', 'amanhã', 'é', 'sexta']",-1
5363,"['iglira', 'bom', 'dia', 'macaco', 'branco', 'haha']",-1
5364,"['freezer', 'horizontal', '439l', 'efh500s', 'branco', 'esmaltec', 'httpstco6hffo3hiya', 'cupom', 'de', 'desconto', 'rca27231', 'httpstcolgcpygfpon']",-1
5365,"['é', 'o', 'negro', 'a', 'cada', 'ano', 'quebrando', 'um', 'novo', 'tabu']",-1
5366,"['rt', 'feministinho', 'deixei', 'minha', 'redação', 'do', 'enem', 'em', 'branco', 'pois', 'quem', 'sou', 'eu', 'pra', 'falar', 'sobre', 'feminismo']",-1
5367,"['essas', 'pessoas', 'acabaram', 'de', 'visualizar', 'seu', 'perfil', 'httpstcoeceh3mnpw3']",-1
5368,"['loreal', 'double', 'tem', '2', 'aplicadores', 'o', 'branco', 'que', 'forma', 'uma', 'base', 'primer', 'hidratante', 'deixando', 'os', 'cílios', 'httpstcok6pctcagzd']",-1
5369,"['deus', 'sempre', 'nos', 'renova', 'bom', 'dia', '—', 'ouvindo', 'preto', 'no', 'branco', 'os', 'sonhos', 'de', 'deus']",-1
5370,"['rt', 'alerodrigues247', 'como', 'ser', 'feminista', 'ser', 'feia', 'e', 'gorda', 'pagar', 'peitinho', 'em', 'passeata', 'ser', 'peluda', 'odiar', 'homens', 'e', 'achar', 'q', 'isso', 'fará', 'diferença']",8.2-3.3.6
5371,"['atlético', '2', 'x', '0', 'rio', 'branco', 'com', 'a', 'vitoria', 'o', 'atletico', 'assume', 'a', 'liderança', 'do', 'capixabão', '2017']",-1
5372,"['soubenfica1904', 'slbenfica', 'que', 'lindo', 'é', 'vermelho', 'e', 'branco']",-1
5373,"['atenção', 'que', 'teve', 'carro', 'roubado', 'tres', 'carros', 'foram', 'recuperados', 'tucson', 'prata', 'hb20', 'branco', 'e', 'ranger', 'são', 'recebi', 'placa', 'httpstcohgplvdiof9']",-1
5374,"['rt', 'gradudadepre', 'na', 'hora', 'da', 'aula', 'entendi', 'tudo', 'na', 'hora', 'da', 'prova', 'deu', 'branco', 'httpstcoc9me1cetwg']",-1
5375,"['stfoficial', 'como', 'sempre', 'o', 'privilégio', 'branco', 'é', 'visto']",-1
